"","location","date","CAMERA","depth_G","depth_Etire","depth_Wtire","top_Etire","side_Etire","top_Wtire","side_Wtire","depth_Stire","top_Stire","side_Stire","snow_depth","Network","City","ST","x","y"
"384","Bon",2022-04-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Bondvillie","IL",-89.24352498,40.04947272
"385","Bon",2022-04-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Bondvillie","IL",-89.24352498,40.04947272
"386","Bon",2022-04-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Bondvillie","IL",-89.24352498,40.04947272
"387","Bon",2022-04-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Bondvillie","IL",-89.24352498,40.04947272
"388","Bon",2022-04-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Bondvillie","IL",-89.24352498,40.04947272
"389","Car",2021-10-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"390","Car",2021-10-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"391","Car",2021-10-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"392","Car",2021-10-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"393","Car",2021-10-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"394","Car",2021-10-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"395","Car",2021-10-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"396","Car",2021-10-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"397","Car",2021-10-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"398","Car",2021-10-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"399","Car",2021-10-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"400","Car",2021-10-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"401","Car",2021-10-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"402","Car",2021-10-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"403","Car",2021-10-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"404","Car",2021-10-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"405","Car",2021-10-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"406","Car",2021-10-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"407","Car",2021-10-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"408","Car",2021-10-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"409","Car",2021-10-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"410","Car",2021-10-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"411","Car",2021-10-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"412","Car",2021-10-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"413","Car",2021-10-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"414","Car",2021-10-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"415","Car",2021-10-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"416","Car",2021-10-31,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"417","Car",2021-11-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"418","Car",2021-11-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"419","Car",2021-11-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"420","Car",2021-11-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"421","Car",2021-11-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"422","Car",2021-11-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"423","Car",2021-11-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"424","Car",2021-11-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"425","Car",2021-11-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"426","Car",2021-11-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"427","Car",2021-11-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"428","Car",2021-11-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"429","Car",2021-11-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"430","Car",2021-11-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"431","Car",2021-11-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"432","Car",2021-11-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"433","Car",2021-11-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"434","Car",2021-11-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"435","Car",2021-11-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"436","Car",2021-11-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"437","Car",2021-11-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"438","Car",2021-11-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"439","Car",2021-11-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"440","Car",2021-11-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"441","Car",2021-11-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"442","Car",2021-11-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"443","Car",2021-11-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"444","Car",2021-11-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"445","Car",2021-11-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"446","Car",2021-11-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"447","Car",2021-12-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"448","Car",2021-12-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"449","Car",2021-12-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"450","Car",2021-12-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"451","Car",2021-12-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"452","Car",2021-12-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"453","Car",2021-12-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"454","Car",2021-12-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"455","Car",2021-12-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"456","Car",2021-12-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"457","Car",2021-12-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"458","Car",2021-12-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"459","Car",2021-12-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"460","Car",2021-12-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"461","Car",2021-12-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"462","Car",2021-12-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"463","Car",2021-12-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"464","Car",2021-12-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"465","Car",2021-12-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"466","Car",2021-12-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"467","Car",2021-12-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"468","Car",2021-12-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"469","Car",2021-12-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"470","Car",2021-12-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"471","Car",2021-12-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"472","Car",2021-12-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"473","Car",2021-12-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"474","Car",2021-12-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"475","Car",2021-12-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"476","Car",2021-12-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"477","Car",2021-12-31,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"478","Car",2022-01-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"479","Car",2022-01-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"480","Car",2022-01-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"481","Car",2022-01-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"482","Car",2022-01-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"483","Car",2022-01-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"484","Car",2022-01-07,TRUE,20,20,20,"n","n","n","n",NA,"","",47,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"485","Car",2022-01-08,TRUE,0,0,0,"n","n","n","n",NA,"","",35,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"486","Car",2022-01-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"487","Car",2022-01-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"488","Car",2022-01-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"489","Car",2022-01-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"490","Car",2022-01-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"491","Car",2022-01-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"492","Car",2022-01-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"493","Car",2022-01-16,TRUE,0,0,0,"n","n","n","n",NA,"","",28,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"494","Car",2022-01-17,TRUE,0,0,0,"n","n","n","n",NA,"","",26,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"495","Car",2022-01-18,TRUE,0,0,0,"n","n","n","n",NA,"","",20,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"496","Car",2022-01-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"497","Car",2022-01-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"498","Car",2022-01-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"499","Car",2022-01-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"500","Car",2022-01-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"501","Car",2022-01-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"502","Car",2022-01-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"503","Car",2022-01-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"504","Car",2022-01-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"505","Car",2022-01-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"506","Car",2022-01-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"507","Car",2022-01-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"508","Car",2022-01-31,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"509","Car",2022-02-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"510","Car",2022-02-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"511","Car",2022-02-03,TRUE,0,0,0,"n","n","n","n",NA,"","",11,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"512","Car",2022-02-04,TRUE,120,0,0,"n","n","n","n",NA,"","",229,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"513","Car",2022-02-05,TRUE,100,0,0,"n","n","n","n",NA,"","",108,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"514","Car",2022-02-06,TRUE,80,0,0,"n","n","n","n",NA,"","",98,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"515","Car",2022-02-07,TRUE,60,0,0,"n","n","n","n",NA,"","",72,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"516","Car",2022-02-08,TRUE,20,0,0,"n","n","n","n",NA,"","",68,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"517","Car",2022-02-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"518","Car",2022-02-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"519","Car",2022-02-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"520","Car",2022-02-12,TRUE,100,20,20,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"521","Car",2022-02-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"522","Car",2022-02-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"523","Car",2022-02-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"524","Car",2022-02-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"525","Car",2022-02-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"526","Car",2022-02-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"527","Car",2022-02-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"528","Car",2022-02-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"529","Car",2022-02-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"530","Car",2022-02-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"531","Car",2022-02-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"532","Car",2022-02-24,TRUE,0,0,0,"n","n","n","n",NA,"","",65,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"533","Car",2022-02-25,TRUE,0,0,0,"n","n","n","n",NA,"","",78,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"534","Car",2022-02-26,TRUE,0,0,0,"n","n","n","n",NA,"","",54,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"535","Car",2022-02-27,TRUE,0,0,0,"n","n","n","n",NA,"","",54,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"536","Car",2022-02-28,TRUE,0,0,0,"n","n","n","n",NA,"","",35,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"537","Car",2022-03-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"538","Car",2022-03-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"539","Car",2022-03-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"540","Car",2022-03-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"541","Car",2022-03-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"542","Car",2022-03-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"543","Car",2022-03-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"544","Car",2022-03-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"545","Car",2022-03-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"546","Car",2022-03-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"547","Car",2022-03-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"548","Car",2022-03-12,TRUE,0,0,0,"n","n","n","n",NA,"","",7,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"549","Car",2022-03-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"550","Car",2022-03-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"551","Car",2022-03-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"552","Car",2022-03-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"553","Car",2022-03-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"554","Car",2022-03-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"555","Car",2022-03-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"556","Car",2022-03-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"557","Car",2022-03-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"558","Car",2022-03-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"559","Car",2022-03-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"560","Car",2022-03-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"561","Car",2022-03-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"562","Car",2022-03-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"563","Car",2022-03-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"564","Car",2022-03-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"565","Car",2022-03-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"566","Car",2022-03-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"567","Car",2022-03-31,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"568","Car",2022-04-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"569","Car",2022-04-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"570","Car",2022-04-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"571","Car",2022-04-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"572","Car",2022-04-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"573","Car",2022-04-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"574","Car",2022-04-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"575","Car",2022-04-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
